,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
5738,p5xwrgVcZwk_000011_000021,p5xwrgVcZwk,11.0,21.0,train,play,slowly,A person is playing saxophone very slowly with a consistent music,play,slowly
5739,p5xwrgVcZwk_000011_000021,p5xwrgVcZwk,11.0,21.0,train,play,inside,A person is playing a large accordian inside of aa kitchen.,play,indoor
5740,MCSdMEXMg9w_000025_000035,MCSdMEXMg9w,25.0,35.0,train,play,outdoors,a man playing an accordion keyboard outdoors with his hands,play,outdoor
5741,MCSdMEXMg9w_000025_000035,MCSdMEXMg9w,25.0,35.0,train,stand,outside,A man stands outside in the street and plays a tune on a piano accordion,stand,outdoor
5742,UBvJD2xjtvY_000000_000010,UBvJD2xjtvY,0.0,10.0,train,move,in,A man stands and plays an accordion moving it in and out.,move,in
5743,v81yYiZTOtw_000055_000065,v81yYiZTOtw,55.0,65.0,train,move,slowly,A man is playing an accordian while slowly moving his head.,move,slowly
5744,BXdLkM8ed2c_000086_000096,BXdLkM8ed2c,86.0,96.0,train,move,fast,The boy plays a song by moving his fingers fast over the keygboard.,move,quickly
5745,4Vbux0oaME8_000194_000204,4Vbux0oaME8,194.0,204.0,train,dance,inside,Two young children dance inside to an adult playing the accordion.,dance,indoor
5746,U_D-B-xXgys_000056_000066,U_D-B-xXgys,56.0,66.0,train,play,outside,A man stands and plays a piano accordion outside in a park.,play,outdoor
5747,GgOCTNRyCpg_000002_000012,GgOCTNRyCpg,2.0,12.0,train,stand,outside,A man is standing outside in a grassy area playing a instrument,stand,outdoor
5748,GgOCTNRyCpg_000002_000012,GgOCTNRyCpg,2.0,12.0,train,play,outside,"Outside in a green yard, a man is playing an accordion.",play,outdoor
5749,6-t-BUbr8V4_000005_000015,6-t-BUbr8V4,5.0,15.0,train,sit,outside,A man is sitting outside in a chair playing an instrument.,sit,outdoor
5750,4qRU-vfM9J4_000002_000012,4qRU-vfM9J4,2.0,12.0,train,play,slowly,A man plays the accordion slowly up close for the camera.,play,slowly
5751,hOSWyMZvWec_000070_000080,hOSWyMZvWec,70.0,80.0,train,sit,outdoors,An older man sitting outdoors on a chair playing an accordion,sit,outdoor
5752,hOSWyMZvWec_000070_000080,hOSWyMZvWec,70.0,80.0,train,play,outside,A male street performer with white hair is playing the accordion outside .,play,outdoor
5753,gmOw3Nu5hJY_000178_000188,gmOw3Nu5hJY,178.0,188.0,train,play,indoors,A group of young men are playing an intense game of tennis together indoors.,play,indoor
5754,Y0x4mJJL-AY_000071_000081,Y0x4mJJL-AY,71.0,81.0,train,play,inside,A group of kids are playing bad mitten inside of a gym.,play,indoor
5755,2h7DvmbQ9uk_000053_000063,2h7DvmbQ9uk,53.0,63.0,train,play,outside,Two people play bad mitten together outside at night time under the lights.,play,outdoor
5756,2jYRdYzpEH4_000041_000051,2jYRdYzpEH4,41.0,51.0,train,serve,back,Two people are playing badminton and when one serves the other misses it and serves it back.,put,backwards
5757,rycQ-oKJRys_000004_000014,rycQ-oKJRys,4.0,14.0,train,play,indoors,"A group of young men and women are playing a game of tennis indoors, the game is very intense.",play,indoor
5758,ns9A-roIOU4_000399_000409,ns9A-roIOU4,399.0,409.0,train,play,inside,Three young men are playing tennis inside of a gym.,play,indoor
5759,ZGWpK-l7puE_000104_000114,ZGWpK-l7puE,104.0,114.0,train,play,indoors,A group of people are playing bad mitten indoors in front of an audience.,play,indoor
5760,nHX0dAFTQ3I_000003_000013,nHX0dAFTQ3I,3.0,13.0,train,play,indoors,Several groups of people are shown playing racket ball indoors.,play,indoor
5761,zlU94ioT9w8_000072_000082,zlU94ioT9w8,72.0,82.0,train,play,inside,A person is playing badmitton with a little kid inside of a gym.,play,indoor
5762,Y7_s1961VOI_000003_000013,Y7_s1961VOI,3.0,13.0,train,hit,outside,A young boy is outside and repeatedly hitting an object into the air with a racquet.,hit,outdoor
5763,Y7_s1961VOI_000003_000013,Y7_s1961VOI,3.0,13.0,train,play,outside,A young boy plays with a racket and a ball outside having fun.,play,outdoor
5764,g2A05nKWEwg_000144_000154,g2A05nKWEwg,144.0,154.0,train,play,indoors,Four Asian men are playing badminton indoors in a large green building.,play,indoor
5765,tJz980bJ3UI_000065_000075,tJz980bJ3UI,65.0,75.0,train,play,outside,A male and a female are both playing racketball outside in he street.,play,outdoor
5766,A826wxc08tk_000257_000267,A826wxc08tk,257.0,267.0,train,play,indoors,A group of four men are playing badminton indoors,play,indoor
5767,eg65TYGfajI_000184_000194,eg65TYGfajI,184.0,194.0,train,step,back,A little boy ran to the man beside the net and the he stepped back as he raised up his racket,step,backwards
5768,eg65TYGfajI_000184_000194,eg65TYGfajI,184.0,194.0,train,walk,backwards,A group of people watch as a young boy and a man practice playing tennis together as they walk backwards,walk,backwards
5769,PbMj9XjJeFI_000074_000084,PbMj9XjJeFI,74.0,84.0,train,play,indoors,The men are playing badminton indoors with two on each team,play,indoor
5770,sJyZ8Xj0GaY_000006_000016,sJyZ8Xj0GaY,6.0,16.0,train,play,outside,Two people are using rackets to play badminton outside.,play,outdoor
5771,orPK2VO0irU_000118_000128,orPK2VO0irU,118.0,128.0,train,play,outside,A woman wearing a dress is holding and playing the back pipe outside.,play,outdoor
5772,_eVCAsZxcPw_000003_000013,_eVCAsZxcPw,3.0,13.0,train,play,outside,A man plays the bagpipes outside in a public area.,play,outdoor
5773,E7l9YJAJdU8_000161_000171,E7l9YJAJdU8,161.0,171.0,train,play,indoors,Several older people are indoors and playing the bagpipes with each other,play,indoor
5774,COjYi31B7G0_000018_000028,COjYi31B7G0,18.0,28.0,train,stand,outside,A man standing outside dressed in a full piper outfit while playing the bagpipes.,stand,outdoor
5775,COjYi31B7G0_000018_000028,COjYi31B7G0,18.0,28.0,train,play,outside,Man playing the bagpipes outside of a brick building while wearing a kilt.,play,outdoor
5776,z-M9MLoVh8I_000000_000010,z-M9MLoVh8I,0.0,10.0,train,play,inside,A young man plays bagpipes inside of a church as a woman watches from a pew.,play,indoor
5777,_7hRHaRdCi8_000006_000016,_7hRHaRdCi8,6.0,16.0,train,stand,outside,A man is standing outside playing a bagpipe as a large crowd looks on.,stand,outdoor
5778,f_BLgGsgj2I_000002_000012,f_BLgGsgj2I,2.0,12.0,train,stand,outside,a group of people stand outside and a person holds a musical instrument,stand,outdoor
5779,v7fiO-z6b0Q_000000_000010,v7fiO-z6b0Q,0.0,10.0,train,stand,outside,A man is standing outside wearing a kilt and playing bagpipes.,stand,outdoor
5780,nPGctuxTMd4_000000_000010,nPGctuxTMd4,0.0,10.0,train,march,outside,A marching band is marching in a parade outside as people watch from the side.,walk,outdoor
5781,f06D26jaN9Q_000000_000010,f06D26jaN9Q,0.0,10.0,train,stand,outside,A group of people are standing outside observing the band that is playing on the stage.,stand,outdoor
5782,j6Cqxc1qjAc_000000_000010,j6Cqxc1qjAc,0.0,10.0,train,play,outside,A man in a kilt playing bagpipes for a child in a hat outside.,play,outdoor
5783,_PfkNz5Gtos_000087_000097,_PfkNz5Gtos,87.0,97.0,train,play,softly,"The bagpiper begins to play softly amongst  people in an indoor space, and then his image dissolves.",play,gently
5784,ub_oR54uQYY_000072_000082,ub_oR54uQYY,72.0,82.0,train,play,outdoors,A man is outdoors and playing a song on a bagpipe.,play,outdoor
5785,ub_oR54uQYY_000072_000082,ub_oR54uQYY,72.0,82.0,train,stand,outside,A man is standing outside playing loud music on the bagpipes.,stand,outdoor
5786,gDSpCuBbwgw_000125_000135,gDSpCuBbwgw,125.0,135.0,train,play,outside,"Three musicians are playing musical instruments, outside in an open courtyard.",play,outdoor
5787,lnGe0IotDM0_000026_000036,lnGe0IotDM0,26.0,36.0,train,stand,outside,"Two people stand outside on a grassy bank, and play a tune on the drums and bagpipes",stand,outdoor
5788,lnGe0IotDM0_000026_000036,lnGe0IotDM0,26.0,36.0,train,play,outdoors,A man plays a bagpipe next to a man playing the drums outdoors by the water.,play,outdoor
5789,utoq4gnDkS8_000085_000095,utoq4gnDkS8,85.0,95.0,train,play,outside,Five street performers  playing music outside while people walk by.,play,outdoor
5790,C2noM0-YTJY_000000_000010,C2noM0-YTJY,0.0,10.0,train,play,loudly,An Scotishman wearing the traditional Scotish clothes holdes a bagpipe and plays it very loudly outside in a garden.,play,loudly
5791,C2noM0-YTJY_000000_000010,C2noM0-YTJY,0.0,10.0,train,play,outside,An Scotishman wearing the traditional Scotish clothes holdes a bagpipe and plays it very loudly outside in a garden.,play,outdoor
5792,C2noM0-YTJY_000000_000010,C2noM0-YTJY,0.0,10.0,train,stand,outside,A man standing outside in a kilt as he begins to play the bagpipes for an audience,stand,outdoor
5793,9i-EhFgUElQ_000014_000024,9i-EhFgUElQ,14.0,24.0,train,play,outiside,A man stands in front of a door while playing an instrument outiside.,play,outdoor
5794,efJORnxWfdA_000051_000061,efJORnxWfdA,51.0,61.0,train,bounce,outside,"Outside, a young male is bouncing a ball around a basketball court.",jump,outdoor
5795,5n1umdTlMfA_000003_000013,5n1umdTlMfA,3.0,13.0,train,throw,slowly,A toddler holds a small basketball and slowly throws it towards the hoop.,throw,slowly
5796,5n1umdTlMfA_000003_000013,5n1umdTlMfA,3.0,13.0,train,hold,inside,A girl is holding a ball inside and shoots it at a small hoop.,hold,indoor
5797,UT-CNhhagS4_000001_000011,UT-CNhhagS4,1.0,11.0,train,throw,successfully,A person is successfully throwing a basketball into a basketball hoop.,throw,properly
5798,UT-CNhhagS4_000001_000011,UT-CNhhagS4,1.0,11.0,train,play,outside,A boy is playing basketball outside making three point shots.,play,outdoor
5799,UT-CNhhagS4_000001_000011,UT-CNhhagS4,1.0,11.0,train,make,successfully,A boy successfully makes two shots into a basketball hoop from the edge of the circle.,make,properly
5800,uPMrdDdZ688_000107_000117,uPMrdDdZ688,107.0,117.0,train,play,indoors,Youth boys play basketball on teams indoors as music plays.,play,indoor
5801,0zTKKv_g0CY_000223_000233,0zTKKv_g0CY,223.0,233.0,train,play,outside,Two people are playing basketball outside while a person is talking in the background.,play,outdoor
5802,f8_NJjm1Gvg_000026_000036,f8_NJjm1Gvg,26.0,36.0,train,walk,back,At a childrens basketball game a young boy gives the ball to the referee then falls while walking back across the court,walk,backwards
5803,Xb6cm8N2cFQ_000137_000147,Xb6cm8N2cFQ,137.0,147.0,train,run,out,A guy runs out onto a basketball court and then the video goes to a game being played.,run,out
5804,9QUqyWWHhp4_000002_000012,9QUqyWWHhp4,2.0,12.0,train,run,up,A person runs up to a basketball hoop and lays up the basketball.,run,upwards
5805,47xG91EAwgY_000346_000356,47xG91EAwgY,346.0,356.0,train,play,outside,a group of men are playing basketball outside at night and one of them sinks a shot,play,outdoor
5806,8T-f2vKrrWw_000021_000031,8T-f2vKrrWw,21.0,31.0,train,dribble,outside,"A boy dribbling his basketball outside, shoots the ball at a hoop but misses.",pour,outdoor
5807,EldbwC42gjM_000116_000126,EldbwC42gjM,116.0,126.0,train,play,outdoors,A young boy plays basketball outdoors by himself but he can't make the basket.,play,outdoor
5808,KCSNGD2_WlE_000051_000061,KCSNGD2_WlE,51.0,61.0,train,play,outside,A young boy in a tank top is playing basketball outside.,play,outdoor
5809,pXM6GD0EtcU_000283_000293,pXM6GD0EtcU,283.0,293.0,train,play,outside,a couple of people play basketball with each other outside,play,outdoor
5810,sEN_lFB9QGk_000009_000019,sEN_lFB9QGk,9.0,19.0,train,pass,back,A boy is playing basketball while his father passes the ball back to him.,pass,backwards
5811,o5bpowY20gw_000164_000174,o5bpowY20gw,164.0,174.0,train,play,indoors,Two groups of men are playing ball against each other indoors.,play,indoor
5812,fQpIf3n2tIg_000015_000025,fQpIf3n2tIg,15.0,25.0,train,move,properly,A person is showing how to properly move the fingers when playing the guitar.,move,properly
5813,ctR-QI39Mlc_000056_000066,ctR-QI39Mlc,56.0,66.0,train,play,slowly,A man is playing a guitar slowly with his fingers.,play,slowly
5814,_yjXKwUgolA_000076_000086,_yjXKwUgolA,76.0,86.0,train,play,indoors,a person plays some notes on a bass guitar indoors,play,indoor
5815,U3HzxozvdCo_000204_000214,U3HzxozvdCo,204.0,214.0,train,pluck,quietly,Guitarist quietly plucks strings with fingers and changes pace by strumming with thumb and vibrating strings.,strum,quietly
5816,RfJlo8Or-gI_000005_000015,RfJlo8Or-gI,5.0,15.0,train,play,skillfully,Someone in a studio with headphones on is playing the guitar skillfully with other technicians around him.,play,properly
5817,RfJlo8Or-gI_000005_000015,RfJlo8Or-gI,5.0,15.0,train,play,violently,Hey man violently plays his guitar to heavy metal music.,play,gently
5818,o5TaLQL9kbc_000076_000086,o5TaLQL9kbc,76.0,86.0,train,move,quickly,A girl is playing a bass guitar and moving her fingers very quickly.,move,quickly
5819,Xfep2z_U9Lw_000773_000783,Xfep2z_U9Lw,773.0,783.0,train,play,correctly,A man holds a guitar in his hand as he talks about how to play a specific song correctly.,play,properly
5820,a8ksm0AKRJY_000196_000206,a8ksm0AKRJY,196.0,206.0,train,sit,outside,There is a young teenage boy sitting outside wearing a shirt playing electric guitar,sit,outdoor
5821,a8ksm0AKRJY_000196_000206,a8ksm0AKRJY,196.0,206.0,train,play,outdoors,A person with long hair and sunglasses plays a guitar outdoors.,play,outdoor
5822,tR58N2lNV_w_000169_000179,tR58N2lNV_w,169.0,179.0,train,play,in,A young boy is playing a guitar in very slowly.,play,in
5823,tR58N2lNV_w_000169_000179,tR58N2lNV_w,169.0,179.0,train,play,slowly,A young boy is playing a guitar in very slowly.,play,slowly
5824,o40xWNuIL_k_000446_000456,o40xWNuIL_k,446.0,456.0,train,throw,successfully,Students use robots to play beer pong with one another and cheer as one of the robots throws the ping pong ball successfully into one of its opponent's red SOLO cup.,throw,properly
5825,sp_tU9uE5sg_000001_000011,sp_tU9uE5sg,1.0,11.0,train,play,outside,Two people are playing ping-pong outside while two others are watching them.,play,outdoor
5826,TXy0URyPicI_000038_000048,TXy0URyPicI,38.0,48.0,train,play,outside,A group of people are playing a beer drinking game outside at night.,play,outdoor
5827,xw6E7Djblfg_000021_000031,xw6E7Djblfg,21.0,31.0,train,play,outside,A group of people in summer clothes are playing beer pong outside.,play,outdoor
5828,xw6E7Djblfg_000021_000031,xw6E7Djblfg,21.0,31.0,train,drink,outside,Men and women are standing in swimsuits and drinking outside.,drink,outdoor
5829,eIOJ8fR8sj4_000035_000045,eIOJ8fR8sj4,35.0,45.0,train,throw,back,"A young man throws a ping pong ball across the room at a red Solo cup but a friend catches the ball, and the second ball he throws and prepares to throw them back.",throw,backwards
5830,bEYNvWGlimA_000050_000060,bEYNvWGlimA,50.0,60.0,train,drink,inside,Friends gather together to drink inside and play a game of beer pong.,drink,indoor
5831,mL9QQUq9K9g_000091_000101,mL9QQUq9K9g,91.0,101.0,train,throw,in,a man takes out the ball from a cup and throws it back in,throw,in
5832,iUSDLt5ejsM_000057_000067,iUSDLt5ejsM,57.0,67.0,train,talk,loud,A lot of people playing beer pong and talking loud.,talk,loudly
5833,Tl7_FlTuSfo_000000_000010,Tl7_FlTuSfo,0.0,10.0,train,make,in,Two men play a game where they try to toss balls into red cups and they celebrate when one of the balls makes it in.,make,in
5834,Tl7_FlTuSfo_000000_000010,Tl7_FlTuSfo,0.0,10.0,train,play,indoors,Two men are playing beer pong indoors while sitting.,play,indoor
5835,fbvyzCqSork_000006_000016,fbvyzCqSork,6.0,16.0,train,play,indoors,"A group of young teenagers are hosting a party while playing beer pong indoors, one individual succeeds with his throw and the crowd applauses him.",play,indoor
5836,Z0rcrPVCFRU_000173_000183,Z0rcrPVCFRU,173.0,183.0,train,throw,in,A red cup is shown while people try to throw a ping pong ball in and a boy and girl talk about it.,throw,in
5837,J6hrds_nbqQ_000119_000129,J6hrds_nbqQ,119.0,129.0,train,play,inside,A group of people are playing cards inside of a casino.,play,indoor
5838,zui7xMWADts_000288_000298,zui7xMWADts,288.0,298.0,train,play,properly,A demonstration on how to properly play poker with chips,play,properly
5839,obH-cV1NXOE_000000_000010,obH-cV1NXOE,0.0,10.0,train,play,slowly,An individual slowly plays a song on a large cello,play,slowly
5840,-5bYhwoDTTY_000173_000183,-5bYhwoDTTY,173.0,183.0,train,play,indoors,A old man with glasses is shown playing a cello indoors.,play,indoor
5841,JxcExIx8q9o_000004_000014,JxcExIx8q9o,4.0,14.0,train,move,rapidly,"A person plays a cello, rapidly moving his hand over the strings.",move,quickly
5842,JxcExIx8q9o_000004_000014,JxcExIx8q9o,4.0,14.0,train,play,fast,A young man is playing a cello very fast with excitement.,play,quickly
5843,GtO-nnjNOVQ_000004_000014,GtO-nnjNOVQ,4.0,14.0,train,lean,back,"Woman sits with cello between legs, saws at cello with bow and leans back speaking.",tilt,backwards
5844,0gaRGt1Ppqg_000861_000871,0gaRGt1Ppqg,861.0,871.0,train,play,rapidly,A girl plays a cello rapidly next to a boy at a piano.,play,quickly
5845,5aAss6QE-EM_000145_000155,5aAss6QE-EM,145.0,155.0,train,play,indoors,A woman is shown playing the cello to play music indoors.,play,indoor
5846,e1lLmbbiksk_000144_000154,e1lLmbbiksk,144.0,154.0,train,strum,vigorously,"On a stage, a man vigorously strums a chellow with a bow.",strum,quickly
5847,XGKF8AWCksk_000075_000085,XGKF8AWCksk,75.0,85.0,train,play,slowly,A man in a white shirt slowly plays an instrument as his face is then revealed.,play,slowly
5848,rtNWf-X8jSM_000015_000025,rtNWf-X8jSM,15.0,25.0,train,play,inside,"A man is playing the violin inside of a room, he is wearing a white robe.",play,indoor
5849,rtNWf-X8jSM_000015_000025,rtNWf-X8jSM,15.0,25.0,train,stand,indoors,A man plays an instrument whiel standing indoors to sheet music.,stand,indoor
5850,8zA7ey9WQkU_000038_000048,8zA7ey9WQkU,38.0,48.0,train,play,vigorously,A man is vigorously playing an instrument similar to a cello.,play,quickly
5851,vQvPSVVhW-4_000001_000011,vQvPSVVhW-4,1.0,11.0,train,laugh,loud,Two Indian teen students with their backpacks on their shoulders are sitting down at a table facing each other and playing chess together while three other kids are standing next to them and smiling and laughing loud,laugh,loudly
5852,CK4pgYmAHvE_000165_000175,CK4pgYmAHvE,165.0,175.0,train,play,swiftly,A man and a child swiftly play a game of chess while a timing machine sits near the board.,play,quickly
5853,liZz9Y787jo_000108_000118,liZz9Y787jo,108.0,118.0,train,pace,fast,"Two males sit at a table and play a heated, fast-paced game of chess.",walk,quickly
5854,zF0D2s38osA_000013_000023,zF0D2s38osA,13.0,23.0,train,move,quickly,Chess players at one table are serious and move game pieces quickly while at other table players are laughing.,move,quickly
5855,3AeMQ2pjTuk_000019_000029,3AeMQ2pjTuk,19.0,29.0,train,sit,outside,Sitting in a chair outside a little girl is playing chess.,sit,outdoor
5856,0rnJX3pe3nY_000011_000021,0rnJX3pe3nY,11.0,21.0,train,breathe,heavily,A man in a grey shirt breathes heavily while playing chess with another person.,breathe,firmly
5857,-AiRXJWGXZQ_000055_000065,-AiRXJWGXZQ,55.0,65.0,train,play,outside,A young girl is playing chess outside while a few people are looking on,play,outdoor
5858,r7UbXlUt8Es_000036_000046,r7UbXlUt8Es,36.0,46.0,train,play,outside,A person is showing how they play chess outside .,play,outdoor
5859,r7UbXlUt8Es_000036_000046,r7UbXlUt8Es,36.0,46.0,train,take,outside,Two people play chess and take pieces at a board outside.,take,outdoor
5860,r7UbXlUt8Es_000036_000046,r7UbXlUt8Es,36.0,46.0,train,pull,back,"A person pulls their hand back, a person moves a piece on a chessboard, and then people move pieces on a chessboard a few more times.",pull,backwards
5861,UyeCxwbAXD4_000035_000045,UyeCxwbAXD4,35.0,45.0,train,beat,badly,A boy talks about being beaten badly at chess while sitting on a couch.,hit,improperly
5862,H7OU18JtcE4_000122_000132,H7OU18JtcE4,122.0,132.0,train,play,softly,"Two people are talking, playing a game of chess, and music plays softly in the background.",play,gently
5863,dWlTf1IGmJk_000012_000022,dWlTf1IGmJk,12.0,22.0,train,move,forward,Two men are playing Chess and the white moves their queen piece forward.,move,forwards
5864,cOF-mo-YHbk_000016_000026,cOF-mo-YHbk,16.0,26.0,train,play,outside,A man is doing a dance in front of some people playing chess outside.,play,outdoor
5865,f3k5XVbiWA0_000018_000028,f3k5XVbiWA0,18.0,28.0,train,walk,out,A conductors walks out onto a stage withhis baton inhand as the audience applaudes,walk,out
5866,ZBUxFdHqJLA_000132_000142,ZBUxFdHqJLA,132.0,142.0,train,play,badly,"A man plays a long saxophone type instrument badly, making it squeak.",play,improperly
5867,Mfo8ip_pHHk_000003_000013,Mfo8ip_pHHk,3.0,13.0,train,play,outside,A band is playing a song outside with music on stands in front of them.,play,outdoor
5868,dsuMIihNynA_000052_000062,dsuMIihNynA,52.0,62.0,train,play,loud,A person is shown playing the trumpet very loud in a band room with a friend.,play,loudly
5869,kLz7dpWQzD8_000504_000514,kLz7dpWQzD8,504.0,514.0,train,play,poorly,A man plays the drums while a man plays a bass clarinet very poorly.,play,improperly
5870,XgWAjFN6KJY_000013_000023,XgWAjFN6KJY,13.0,23.0,train,hold,inside,A young lady holds a large flute like device inside of a house.,hold,indoor
5871,_VrEbrD1pq0_000020_000030,_VrEbrD1pq0,20.0,30.0,train,play,outside,A band of men prepare to play a song outside on a porch.,play,outdoor
5872,YCphbFT_M9g_000034_000044,YCphbFT_M9g,34.0,44.0,train,press,back,"Two hands hold blue controller at different angles, and thumb presses back-and-forth on left black button.",press,backwards
5873,8E3ThM9e1Ac_000086_000096,8E3ThM9e1Ac,86.0,96.0,train,play,loudly,A young man shows a video game console while music plays loudly.,play,loudly
5874,8E3ThM9e1Ac_000086_000096,8E3ThM9e1Ac,86.0,96.0,train,turn,up,"A person is holding a large controller, turns it over and then right side up again and then moves the control stick.",turn,upwards
5875,gvkK-d22WqM_000000_000010,gvkK-d22WqM,0.0,10.0,train,push,hard,"A man sits on a coffee table playing a video game, then another man is shown pushing the buttons on the video game controller hard.",press,firmly
5876,gvkK-d22WqM_000000_000010,gvkK-d22WqM,0.0,10.0,train,hit,rapidly,A guy playing a video game hitting the buttons rapidly.,hit,quickly
5877,N_KGP8FlIQQ_000131_000141,N_KGP8FlIQQ,131.0,141.0,train,move,fast,A person play a hand held game and using a fast moving finger move to score.,move,quickly
5878,AjPiRhqGxRs_000094_000104,AjPiRhqGxRs,94.0,104.0,train,press,quickly,A man is pressing all the buttons on a box quickly.,press,quickly
5879,Y3v401070fQ_000000_000010,Y3v401070fQ,0.0,10.0,train,stand,outside,A lot of people standing outside are practicing a sport for one another.,stand,outdoor
5880,m7AqkktjZDY_000045_000055,m7AqkktjZDY,45.0,55.0,train,play,outside,A group of people are playing a ball game outside in a field,play,outdoor
5881,ftQ0C9_Ue4g_000002_000012,ftQ0C9_Ue4g,2.0,12.0,train,throw,back,A boy went to pick a ball thrown at him and threw it back and he was able to hit the ball at the second throw,throw,backwards
5882,3uUNmUJUoyg_000003_000013,3uUNmUJUoyg,3.0,13.0,train,make,properly,A young man demonstrates to others how to properly make a shot playing cricket.,make,properly
5883,ctZnWhHfuhM_000057_000067,ctZnWhHfuhM,57.0,67.0,train,play,outside,Two kids are playing some kind of stickball game with a ball and stick outside.,play,outdoor
5884,ooJ15qwxmJ0_000270_000280,ooJ15qwxmJ0,270.0,280.0,train,swing,hard,A batsman swings hard at a fast ball and breaks his bat,swing,firmly
5885,OM4M7cm7E2U_000127_000137,OM4M7cm7E2U,127.0,137.0,train,play,outside,A group of young men play cricket outside while it's very windy.,play,outdoor
5886,nCcRyG6WpOk_000074_000084,nCcRyG6WpOk,74.0,84.0,train,play,outdoors,A soccer team is playing outdoors and the high-five each other.,play,outdoor
5887,2WAh18nYPUA_000289_000299,2WAh18nYPUA,289.0,299.0,train,play,indoors,A group of men plays cricket indoors while music plays in the background.,play,indoor
5888,-Ptrh9RtQRs_000054_000064,-Ptrh9RtQRs,54.0,64.0,train,play,outside,"Two boys are playing cricket outside, one hits the ball, and the other gets him out.",play,outdoor
5889,PHVEVN15wck_000107_000117,PHVEVN15wck,107.0,117.0,train,play,outside,A group of kids are playing what looks like Cricket outside at recess.,play,outdoor
5890,PHVEVN15wck_000107_000117,PHVEVN15wck,107.0,117.0,train,throw,back,"A batsman stands next to the wickets on a cricket pitch, the camera pans left to show the ball being thrown back, and the batsman plays a few practice shots",throw,backwards
5891,8UM-4OGShFY_000084_000094,8UM-4OGShFY,84.0,94.0,train,throw,back,A man throws a ball to a man standing down the road holding a bat then the man throws the ball back,throw,backwards
5892,sEszEm6MAmA_000000_000010,sEszEm6MAmA,0.0,10.0,train,run,up,"A group of people are playing a game called, ""cricket"" and the man runs up to pitch the ball.",run,upwards
5893,oG8ZrywKXWY_000001_000011,oG8ZrywKXWY,1.0,11.0,train,run,in,"A bowler runs in and bowls spin to a batsman who mishits the ball and the bowler appeals tothe umpire, joined by the wicket keeper",run,in
5894,ChCNJN7WYrk_000022_000032,ChCNJN7WYrk,22.0,32.0,train,play,outside,A group of men are playing a game of cricket outside.,play,outdoor
5895,ChCNJN7WYrk_000022_000032,ChCNJN7WYrk,22.0,32.0,train,stand,outside,A group of people standing outside playing a type of sport.,stand,outdoor
5896,NZ-uZw77wXM_000003_000013,NZ-uZw77wXM,3.0,13.0,train,run,outside,Outside a group of people are running back and forth on a dirt field.,run,outdoor
5897,4qMu5Jb6SWM_000003_000013,4qMu5Jb6SWM,3.0,13.0,train,hit,outdoors,A man is hitting a ball with a paddle outdoors on grass.,hit,outdoor
5898,a626NhTMqNg_000006_000016,a626NhTMqNg,6.0,16.0,train,bat,back,A little boy throws  tennis ball inside and the ball is batted back to him; while he is retrieving the ball a woman says something.,hit,backwards
5899,np1P2iT6X6E_000003_000013,np1P2iT6X6E,3.0,13.0,train,stand,indoors,"A young child stands indoors on a tile floor and throws plastic balls to an older person with a cricket bat, then runs to fetch the return throw.",stand,indoor
5900,zJki61RMxcg_000030_000040,zJki61RMxcg,30.0,40.0,train,run,forward,A little boy swung away the ball thrown to him with a bat and then the little boy ran forward to throw a ball,run,forwards
5901,LBwd4hX9HDs_000224_000234,LBwd4hX9HDs,224.0,234.0,train,play,loudly,One man plays a drum set with cymbals loudly with no other music.,play,loudly
5902,tc5OGhDjg04_000019_000029,tc5OGhDjg04,19.0,29.0,train,play,properly,A man demonstraits how to properly play the symbols and quiet them.,play,properly
5903,P8Z3E5-GbDM_000034_000044,P8Z3E5-GbDM,34.0,44.0,train,play,lightly,A man sitting in a dark studio playing drums lightly.,play,gently
5904,47Cj6jwQKjo_000002_000012,47Cj6jwQKjo,2.0,12.0,train,hang,down,Someone is playing the drums in a room  with an advertisement on a cloth hanging down.,mount,downwards
5905,iG3KubTRQc0_000037_000047,iG3KubTRQc0,37.0,47.0,train,play,softly,A man is setting down and playing the drums softly.,play,gently
5906,0OAW5f38lWo_000059_000069,0OAW5f38lWo,59.0,69.0,train,beat,swiftly,A male musician beats swiftly on a drum set indoors.,hit,quickly
5907,0OAW5f38lWo_000059_000069,0OAW5f38lWo,59.0,69.0,train,set,indoors,A male musician beats swiftly on a drum set indoors.,set,indoor
5908,o4O1JXTsngU_000010_000020,o4O1JXTsngU,10.0,20.0,train,hit,correctly,A person is demonstrating how to correctly hit a cymbal with a drum stick.,hit,properly
5909,jXn3W0t9Oro_000022_000032,jXn3W0t9Oro,22.0,32.0,train,play,lightly,A man or a woman is playing the drums very lightly with a drum stick,play,gently
5910,4Bcm4w0zbVE_000000_000010,4Bcm4w0zbVE,0.0,10.0,train,tap,lightly,A symbol on a drumset is lightly tapped repeatedly in a dark studio.,hit,gently
5911,ulB6EXqOVxg_000103_000113,ulB6EXqOVxg,103.0,113.0,train,play,loudly,A man plays a drum set as jazz instrumentals play loudly in the background.,play,loudly
5912,LIWsvWerKKs_000017_000027,LIWsvWerKKs,17.0,27.0,train,set,indoors,A man taps out beats on a drum set indoors.,set,indoor
