,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
233,5820,IKTPhH2ZBcw,210.56,quickly,take,83956,quickly,grab,change,adjust,497090.0,153.93,start,start,497093.0,349.66,[],[],[],[],IKTPhH2ZBcw_210-56
234,4313,SFZutEIqqAU,442.68,partially,turn,40596,half,turn,rip,separate,238985.0,433.2,install,install,238988.0,480.63,['rip'],['separate'],[238985],[433.2],SFZutEIqqAU_442-68
235,1298,5CRLn1Bb1bg,188.665,slowly,add,16323,slowly,add,turn,turn,470403.0,184.71,cover,cover,470405.0,197.14,"['grease', 'turn', 'cover']","['spread', 'turn', 'cover']","[470402, 470403, 470405]","[180.78, 184.71, 197.14]",5CRLn1Bb1bg_188-665
236,13758,A62RNIyorAY,339.36,slowly,open,41718,slowly,open,cook,cook,597072.0,326.93,turn,turn,597076.0,369.63,[],[],[],[],A62RNIyorAY_339-36
237,4275,7Ny8SwDhQYY,157.11,slowly,lower,40596,slowly,lower,take,take,240438.0,153.35,adjust,adjust,240440.0,170.41,['take'],['take'],[240438],[153.35],7Ny8SwDhQYY_157-11
238,5327,RDY32qycf5E,845.73,completely,mix,101028,completely,mix,whisk,mix,107312.0,841.2,,,,,['whisk'],['mix'],[107312],[841.2],RDY32qycf5E_845-73
239,12450,sdoS6uqpi_Q,1395.525,partially,cook,29477,barely,cook,slide,move,480322.0,1384.48,saute,cook,480324.0,1462.15,[],[],[],[],sdoS6uqpi_Q_1395-525
240,1873,YbsBXWUlbSo,28.445,completely,wash,51659,thoroughly,wash,trim,cut,432542.0,22.72,rinse,wash,432545.0,32.14,"['trim', 'rinse', 'shake']","['cut', 'wash', 'shake']","[432542, 432545, 432546]","[22.72, 32.14, 38.01]",YbsBXWUlbSo_28-445
241,11088,E5svxWXd0no,241.885,partially,open,118831,slightly,open,bake,cook,304857.0,229.9,cool,cool,304859.0,243.57,"['cool', 'cool']","['cool', 'cool']","[304859, 304860]","[243.57, 249.71]",E5svxWXd0no_241-885
242,2605,yHdOqwI1DJk,259.71,finely,cut,81790,finely,slice,use,use,334119.0,258.1,add,add,334121.0,261.68,"['stir', 'use', 'add', 'roll']","['mix', 'use', 'add', 'roll']","[334118, 334119, 334121, 334122]","[251.55, 258.1, 261.68, 265.34]",yHdOqwI1DJk_259-71
243,8980,FnPyCGKSMjE,912.5,quickly,close,103832,quickly,seal,make,make,550065.0,903.2,crumble,sprinkle,550067.0,925.49,['make'],['make'],[550065],[903.2],FnPyCGKSMjE_912-5
244,17962,n44gVgvxR1s,28.68,quickly,attach,105762,quickly,join,cook,cook,347907.0,21.27,arrange,arrange,347910.0,66.55,['cook'],['cook'],[347907],[21.27],n44gVgvxR1s_28-68
245,561,uNwfuGYtHxU,271.37,partially,cook,97633,not fully,fry,add,add,444292.0,268.8,cut,cut,444294.0,274.82,"['add', 'cut', 'add']","['add', 'cut', 'add']","[444292, 444294, 444295]","[268.8, 274.82, 278.49]",uNwfuGYtHxU_271-37
246,13734,tYDJDiAEjL8,281.1,slowly,cook,41718,slowly,cook,turn,turn,594673.0,277.6,sit,sit,594675.0,300.79,['turn'],['turn'],[594673],[277.6],tYDJDiAEjL8_281-1
247,2048,LbgEa5hdBoM,526.375,completely,cool,16136,completely,cool,simmer,cook,54346.0,521.48,add,add,54348.0,527.29,"['add', 'simmer', 'add', 'start', 'add']","['add', 'cook', 'add', 'start', 'add']","[54345, 54346, 54348, 54349, 54350]","[517.23, 521.48, 527.29, 534.2, 535.7]",LbgEa5hdBoM_526-375
248,16709,1EA04NxM07w,64.68,completely,cool,85159,completely,cool,release,release,75812.0,60.09,cut,cut,75816.0,67.37,"['loosen', 'release', 'cut', 'cook']","['twist', 'release', 'cut', 'cook']","[75811, 75812, 75816, 75817]","[57.57, 60.09, 67.37, 71.01]",1EA04NxM07w_64-68
249,4455,UjJIx_uIEok,1118.5749999999996,slowly,lower,40596,slowly,lower,break,separate,236171.0,1085.57,fall,fall,236175.0,1119.26,"['fall', 'fall']","['fall', 'fall']","[236175, 236176]","[1119.26, 1123.42]",UjJIx_uIEok_1118-5749999999996
250,403,ihT1H3gHcWA,42.815,finely,cut,50348,thinly,slice,make,make,310694.0,25.08,marinate,soak,310696.0,61.36,[],[],[],[],ihT1H3gHcWA_42-815
251,13087,5meMmEz-yzE,160.67000000000004,completely,dip,91586,totally,coat,soften,cook,168157.0,158.97,cook,cook,168159.0,169.96,"['soften', 'cook']","['cook', 'cook']","[168157, 168159]","[158.97, 169.96]",5meMmEz-yzE_160-67000000000004
252,7799,IyffODlFS5E,257.615,quickly,dry,34938,fast,dry,stick,stick,519820.0,235.25,color,cook,519822.0,262.95,['color'],['cook'],[519822],[262.95],IyffODlFS5E_257-615
253,2120,TLiWGhKNsTs,808.755,partially,cover,16136,slightly,cover,secure,secure,55326.0,799.19,sit,sit,55328.0,829.03,['secure'],['secure'],[55326],[799.19],TLiWGhKNsTs_808-755
254,14672,Um63KmFDWzg,615.645,partially,cover,114508,halfway,cover,hold,hold,451663.0,603.99,dip,dip,316420.0,618.76,"['dip', 'dip']","['dip', 'dip']","[316420, 451665]","[618.76, 618.76]",Um63KmFDWzg_615-645
255,5773,_OEJy9uhaZY,613.64,partially,cook,118819,barely,warm,cook,cook,450425.0,613.0,rotate,turn,450427.0,618.98,"['hold', 'hold', 'cook', 'rotate']","['hold', 'hold', 'cook', 'turn']","[450423, 450424, 450425, 450427]","[604.35, 610.43, 613.0, 618.98]",_OEJy9uhaZY_613-64
256,2214,HCCcEzTVLZk,426.415,quickly,mix,16136,quickly,whisk,prepare,make,53176.0,423.82,heat,cook,53178.0,433.27,"['bring', 'set', 'prepare', 'heat']","['carry', 'set', 'make', 'cook']","[53174, 53175, 53176, 53178]","[419.66, 421.34, 423.82, 433.27]",HCCcEzTVLZk_426-415
257,7661,8clRwca-eL0,32.71,slowly,add,34938,slowly,add,start,start,516963.0,7.12,start,start,516966.0,55.48,[],[],[],[],8clRwca-eL0_32-71
258,14454,qYhB86EFOYE,59.19500000000001,partially,roll,114508,slightly,roll,flatten,spread,466722.0,51.04,flatten,spread,466724.0,69.15,"['flatten', 'flatten']","['spread', 'spread']","[466722, 466724]","[51.04, 69.15]",qYhB86EFOYE_59-19500000000001
259,12875,pw2A03Z91FI,426.02,completely,spread,76407,thoroughly,butter,pull,pull,281600.0,423.66,rise,raise,281602.0,429.15,"['pull', 'rise', 'stretch', 'drop']","['pull', 'raise', 'stretch', 'dip']","[281600, 281602, 281603, 281604]","[423.66, 429.15, 432.2, 436.01]",pw2A03Z91FI_426-02
260,13712,Wro1fs2EJL4,102.79,completely,cook,41718,completely,cook,add,add,592689.0,80.06,line,arrange,592692.0,107.38,"['line', 'add']","['arrange', 'add']","[592692, 592693]","[107.38, 110.99]",Wro1fs2EJL4_102-79
261,14947,KANDJJoVuOY,332.055,slowly,pour,75501,slowly,pour,use,use,25192.0,322.59,stir,mix,25194.0,334.37,"['use', 'stir', 'turn']","['use', 'mix', 'turn']","[25192, 25194, 25195]","[322.59, 334.37, 341.04]",KANDJJoVuOY_332-055
262,5102,1Um9ioJgOaw,77.16999999999999,finely,cut,101028,thinly,slice,fold,fold,109079.0,69.11,put,put,109080.0,85.31,"['stir', 'start', 'fold', 'put']","['mix', 'start', 'fold', 'put']","[109077, 109078, 109079, 109080]","[68.11, 68.45, 69.11, 85.31]",1Um9ioJgOaw_77-16999999999999
263,11283,A9N4hsXT_Yo,298.935,partially,cook,105209,partially,boil,add,add,196428.0,291.65,add,add,196430.0,301.87,"['add', 'add', 'add']","['add', 'add', 'add']","[196428, 196430, 196431]","[291.65, 301.87, 307.62]",A9N4hsXT_Yo_298-935
264,1004,AQwWJcazMJQ,1446.395,completely,cover,105259,totally,cover,pour,pour,15412.0,1443.4,use,use,15414.0,1454.28,"['pour', 'use']","['pour', 'use']","[15412, 15414]","[1443.4, 1454.28]",AQwWJcazMJQ_1446-395
265,15732,WBdwkDI5vTI,103.98,slowly,pour,23524,slowly,pour,grab,take,88147.0,103.25,pop,put,88150.0,128.25,['grab'],['take'],[88147],[103.25],WBdwkDI5vTI_103-98
266,6570,Ig9TPUZindg,220.015,completely,cook,20898,fully,cook,soak,soak,358889.0,216.08,thicken,cook,358891.0,228.54,"['simmer', 'soak', 'thicken']","['cook', 'soak', 'cook']","[358888, 358889, 358891]","[213.68, 216.08, 228.54]",Ig9TPUZindg_220-015
267,10369,YW1xOERDl2o,220.21,partially,cook,96127,slightly,thicken,bring,carry,176239.0,214.24,take,take,176242.0,239.16,['bring'],['carry'],[176239],[214.24],YW1xOERDl2o_220-21
268,9152,uY6ZPJF_cm8,405.315,partially,turn,103832,slightly,turn,simmer,cook,547007.0,395.18,cook,cook,547010.0,437.0,[],[],[],[],uY6ZPJF_cm8_405-315
269,9307,0WbZMYILDh4,189.655,completely,cook,96366,thoroughly,heat,mix,mix,135543.0,183.55,add,add,135546.0,205.4,['mix'],['mix'],[135543],[183.55],0WbZMYILDh4_189-655
270,9968,jgxnSdBy5nw,91.31,quickly,mix,106568,quickly,stir,beat,mix,582928.0,83.81,break,separate,582930.0,94.52,"['beat', 'beat', 'break', 'set']","['mix', 'mix', 'separate', 'set']","[582927, 582928, 582930, 582931]","[82.85, 83.81, 94.52, 99.56]",jgxnSdBy5nw_91-31
271,14108,kFlg3gQoLZg,493.06,slowly,mix,72954,slowly,stir,bring,carry,429892.0,474.29,make,make,429894.0,505.26,[],[],[],[],kFlg3gQoLZg_493-06
272,2128,J9RBeilGAlI,1147.62,partially,cook,16136,slightly,thicken,pour,pour,52661.0,1146.42,place,put,52662.0,1177.44,"['melt', 'pour']","['melt', 'pour']","[52659, 52661]","[1137.75, 1146.42]",J9RBeilGAlI_1147-62
273,11393,iqd1XyaW4zQ,90.2,completely,cool,105209,completely,cool,fry,cook,204060.0,84.94,dice,cut,204062.0,107.36,"['drain', 'fry']","['drain', 'cook']","[204058, 204060]","[81.59, 84.94]",iqd1XyaW4zQ_90-2
