,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
231,12393,oneegjUjUAg,73.38999999999999,finely,cut,29477,finely,chop,peel,peel,480145.0,69.97,soften,cook,480147.0,78.34,"['peel', 'soften', 'add', 'mince']","['peel', 'cook', 'add', 'cut']","[480145, 480147, 480148, 480149]","[69.97, 78.34, 78.68, 79.01]",oneegjUjUAg_73-38999999999999
232,7612,acvpXPA1cT0,32.015,completely,mix,118779,completely,dissolve,stir,mix,288713.0,26.68,add,add,288715.0,37.24,"['stir', 'add']","['mix', 'add']","[288713, 288715]","[26.68, 37.24]",acvpXPA1cT0_32-015
233,16046,3j1UfuTdTI4,772.39,completely,raise,91518,completely,rise,cut,cut,148165.0,751.37,turn,turn,148167.0,786.22,[],[],[],[],3j1UfuTdTI4_772-39
234,3316,D8-YL_ydr_M,38.785,completely,peel,100901,completely,peel,make,make,560412.0,4.21,soak,soak,560414.0,43.79,['soak'],['soak'],[560414],[43.79],D8-YL_ydr_M_38-785
235,10260,R3S8uRJ6yCQ,162.655,slowly,add,96127,slowly,add,,,,,,,,,[],[],[],[],R3S8uRJ6yCQ_162-655
236,7911,ldpY4eCUVhM,316.96,partially,mix,34938,not thoroughly,mix,melt,melt,517741.0,315.44,stick,stick,517743.0,320.16,"['melt', 'stick', 'cut', 'start', 'squeeze', 'cut']","['melt', 'stick', 'cut', 'start', 'press', 'cut']","[517741, 517743, 517744, 517745, 517746, 517747]","[315.44, 320.16, 322.2, 324.24, 324.69, 326.55]",ldpY4eCUVhM_316-96
237,600,LybGj6hRT-8,398.205,partially,cook,97633,halfway,cook,squeeze,press,444520.0,389.18,drain,drain,444522.0,399.46,"['squeeze', 'drain', 'pour', 'burn']","['press', 'drain', 'pour', 'burn']","[444520, 444522, 444523, 444524]","[389.18, 399.46, 403.07, 407.14]",LybGj6hRT-8_398-205
238,15062,lbO_dAqdGQA,26.19,completely,cook,14133,thoroughly,cook,,,,,cut,cut,120046.0,47.48,[],[],[],[],lbO_dAqdGQA_26-19
239,14316,9fy24cBZpYo,62.605,completely,soak,114508,completely,soak,,,,,bake,cook,458302.0,73.79,[],[],[],[],9fy24cBZpYo_62-605
240,2203,R3iDUCpUHhQ,383.235,completely,cool,16136,completely,cool,touch,touch,50201.0,363.08,add,add,50206.0,423.83,[],[],[],[],R3iDUCpUHhQ_383-235
241,4096,ZiIOVnWQDnE,148.015,quickly,cook,93376,quickly,sear,cook,cook,327863.0,141.12,cook,cook,327865.0,152.51,"['cook', 'cook']","['cook', 'cook']","[327863, 327865]","[141.12, 152.51]",ZiIOVnWQDnE_148-015
242,8018,lJkm7GbmFv4,206.545,completely,set,34938,completely,set,trim,cut,519998.0,205.06,stick,stick,520000.0,241.71,['trim'],['cut'],[519998],[205.06],lJkm7GbmFv4_206-545
243,5769,HMjpWlgcK-M,33.49,quickly,set,118819,fast,set,mix,mix,450276.0,32.22,pour,pour,450277.0,33.61,"['mix', 'pour']","['mix', 'pour']","[450276, 450277]","[32.22, 33.61]",HMjpWlgcK-M_33-49
244,12489,_689vBoU-k0,197.715,partially,dry,29477,partially,dry,season,sprinkle,478217.0,190.08,set,set,478219.0,217.5,['season'],['sprinkle'],[478217],[190.08],_689vBoU-k0_197-715
245,3639,8Y75eo2ZVbc,602.74,completely,mix,110266,fully,dissolve,sit,sit,315466.0,595.66,use,use,315468.0,615.28,"['stir', 'sit']","['mix', 'sit']","[315465, 315466]","[593.83, 595.66]",8Y75eo2ZVbc_602-74
246,10965,x7iFRiDOa5M,517.745,quickly,shake,118831,quickly,shake,bring,carry,299192.0,499.23,turn,turn,299194.0,519.85,['turn'],['turn'],[299194],[519.85],x7iFRiDOa5M_517-745
247,7371,mLywTXTnq5c,138.64499999999998,completely,dip,30744,completely,submerge,cover,cover,569346.0,137.41,cover,cover,569347.0,144.95,"['cover', 'cover', 'cover']","['cover', 'cover', 'cover']","[569345, 569346, 569347]","[131.71, 137.41, 144.95]",mLywTXTnq5c_138-64499999999998
248,856,2EA4DRvE3Lc,449.57,partially,fill,118780,halfway,fill,pour,pour,74741.0,445.46,brew,brew,74743.0,459.26,"['pour', 'brew']","['pour', 'brew']","[74741, 74743]","[445.46, 459.26]",2EA4DRvE3Lc_449-57
249,15965,6-0-6Sv_UhA,290.1,quickly,cook,91518,quickly,brown,push,press,155489.0,262.58,slice,cut,155491.0,333.38,[],[],[],[],6-0-6Sv_UhA_290-1
250,1303,gx9h65E433M,159.975,completely,cook,16323,completely,soften,salt,sprinkle,470077.0,155.83,chop,cut,470079.0,167.38,"['salt', 'chop']","['sprinkle', 'cut']","[470077, 470079]","[155.83, 167.38]",gx9h65E433M_159-975
251,14377,Qnff_yrWq1M,387.54,completely,cool,114508,completely,cool,remove,take,452458.0,386.51,remove,take,452459.0,404.75,['remove'],['take'],[452458],[386.51],Qnff_yrWq1M_387-54
252,12317,5ra2aFJfmBI,89.43,quickly,cook,29477,quickly,cook,use,use,482744.0,53.65,rise,raise,482747.0,94.28,['rise'],['raise'],[482747],[94.28],5ra2aFJfmBI_89-43
253,10597,K8btmGm3MMU,296.49,finely,cut,41773,finely,cut,chop,cut,490342.0,272.6,saute,cook,490345.0,300.29,['saute'],['cook'],[490345],[300.29],K8btmGm3MMU_296-49
254,11385,ZwpUCRgI90E,531.76,completely,mix,105209,thoroughly,mix,add,add,202093.0,526.67,add,add,202095.0,534.77,"['add', 'add']","['add', 'add']","[202093, 202095]","[526.67, 534.77]",ZwpUCRgI90E_531-76
255,12787,ePFdIg9IyBk,282.025,slowly,start,76407,slowly,start,use,use,283391.0,277.52,use,use,283392.0,286.69,"['whisk', 'use', 'use']","['mix', 'use', 'use']","[283390, 283391, 283392]","[274.33, 277.52, 286.69]",ePFdIg9IyBk_282-025
256,1350,DmhgC3bomcM,66.89,finely,cut,16323,thinly,slice,use,use,469545.0,59.51,season,sprinkle,469546.0,70.62,"['use', 'season', 'cook']","['use', 'sprinkle', 'cook']","[469545, 469546, 469547]","[59.51, 70.62, 76.55]",DmhgC3bomcM_66-89
257,8963,dM1fhvw53Gs,58.005,finely,cut,103832,finely,chop,,,,,fry,cook,547171.0,66.19,['fry'],['cook'],[547171],[66.19],dM1fhvw53Gs_58-005
258,13690,G8Es9YiTRhM,55.375,finely,grind,41718,fine,grind,use,use,599654.0,49.21,tap,hit,599656.0,58.27,"['use', 'tap', 'cover', 'rub']","['use', 'hit', 'cover', 'spread']","[599654, 599656, 599657, 599658]","[49.21, 58.27, 60.92, 65.37]",G8Es9YiTRhM_55-375
259,3463,6z1KuHUHhxE,401.25,completely,attach,108098,completely,connect,change,adjust,370531.0,378.44,add,add,370533.0,413.24,[],[],[],[],6z1KuHUHhxE_401-25
260,2135,QlANvMh5ci0,410.3,completely,cool,16136,completely,cool,start,start,47789.0,405.79,drain,drain,47792.0,438.37,"['start', 'pull']","['start', 'pull']","[47789, 47790]","[405.79, 404.53]",QlANvMh5ci0_410-3
261,2741,ZxpwxKb7p6w,146.03,slowly,add,81790,slowly,add,stir,mix,333781.0,144.34,start,start,175224.0,161.22,"['stir', 'stir']","['mix', 'mix']","[175222, 333781]","[144.34, 144.34]",ZxpwxKb7p6w_146-03
262,850,2EA4DRvE3Lc,86.345,completely,wash,118780,thoroughly,rinse,use,use,74670.0,82.24,press,press,74673.0,91.53,"['heat', 'use', 'press', 'turn']","['cook', 'use', 'press', 'turn']","[74669, 74670, 74673, 74674]","[77.55, 82.24, 91.53, 92.85]",2EA4DRvE3Lc_86-345
263,7808,hvTTFzOY1CE,520.55,slowly,add,34938,slowly,add,scrape,scrape,522646.0,490.79,mix,mix,522649.0,587.1,[],[],[],[],hvTTFzOY1CE_520-55
264,13481,qP0kCG3O-90,239.425,completely,cool,76412,completely,cool,brush,spread,407437.0,196.66,mash,press,407439.0,251.91,[],[],[],[],qP0kCG3O-90_239-425
265,757,G-xDLR71ZN0,251.335,completely,cool,97633,completely,cool,remove,take,444077.0,248.44,start,start,444079.0,252.95,"['turn', 'remove', 'start', 'grind', 'grind']","['turn', 'take', 'start', 'grind', 'grind']","[444076, 444077, 444079, 444080, 444082]","[243.54, 248.44, 252.95, 254.49, 259.46]",G-xDLR71ZN0_251-335
266,10534,ftct_JAd6CI,385.0,slowly,pour,41773,slowly,pour,mix,mix,484237.0,381.7,use,use,484239.0,393.15,"['spoon', 'mix', 'use', 'measure']","['spoon', 'mix', 'use', 'measure']","[484236, 484237, 484239, 484240]","[380.25, 381.7, 393.15, 393.32]",ftct_JAd6CI_385-0
267,6384,9x5wYjE2wKI,1196.75,partially,cook,20898,slightly,reduce,use,use,358703.0,1180.49,stir,mix,358705.0,1228.91,[],[],[],[],9x5wYjE2wKI_1196-75
268,7369,mLywTXTnq5c,131.71499999999997,completely,cover,30744,completely,cover,mix,mix,569344.0,126.73,pop,put,569349.0,165.91,['mix'],['mix'],[569344],[126.73],mLywTXTnq5c_131-71499999999997
269,10254,To_SU8pEuug,592.775,slowly,pour,96127,slowly,pour,,,,,,,,,[],[],[],[],To_SU8pEuug_592-775
270,7732,a3bEIck9vyc,359.605,completely,cook,34938,completely,cook,turn,turn,522975.0,354.77,set,set,522977.0,371.66,"['cool', 'remove', 'turn']","['cool', 'take', 'turn']","[522973, 522974, 522975]","[350.63, 353.26, 354.77]",a3bEIck9vyc_359-605
271,9336,5T-paTE1xgk,269.69,completely,cool,96366,completely,cool,add,add,136501.0,260.19,mix,mix,136503.0,275.6,"['add', 'mix']","['add', 'mix']","[136501, 136503]","[260.19, 275.6]",5T-paTE1xgk_269-69
272,15743,6wJ5DAjQxWo,342.96,partially,use,44043,barely,use,shape,make,113067.0,293.39,open,open,113069.0,419.29,[],[],[],[],6wJ5DAjQxWo_342-96
273,10846,P4DjvTJajY0,80.715,completely,melt,118831,completely,melt,stir,mix,301514.0,78.01,burn,burn,301516.0,84.41,"['stir', 'burn']","['mix', 'burn']","[301514, 301516]","[78.01, 84.41]",P4DjvTJajY0_80-715
274,8518,h4bS9eXCkj0,504.715,partially,cook,93400,significantly,reduce,cook,cook,267774.0,504.58,handle,hold,267775.0,528.24,"['chop', 'cook']","['cut', 'cook']","[267772, 267774]","[500.89, 504.58]",h4bS9eXCkj0_504-715
275,5300,zg2FqdoJm0o,111.525,completely,absorb,101028,fully,absorb,add,add,111802.0,96.87,add,add,111804.0,116.64,['add'],['add'],[111804],[116.64],zg2FqdoJm0o_111-525
276,3574,pauDV7AniyI,135.815,completely,set,108098,fully,set,assemble,make,364822.0,133.28,stick,stick,364824.0,149.11,"['build', 'assemble']","['make', 'make']","[364821, 364822]","[131.27, 133.28]",pauDV7AniyI_135-815
277,15215,jOAp79BIcUM,74.59,completely,move,14133,thoroughly,transfer,mix,mix,126076.0,72.15,divide,separate,126077.0,100.35,"['mix', 'mix']","['mix', 'mix']","[126075, 126076]","[65.21, 72.15]",jOAp79BIcUM_74-59
278,11221,n10xBmqehik,388.17,completely,use,105209,totally,use,handle,hold,198734.0,379.92,take,take,198736.0,392.41,"['handle', 'take']","['hold', 'take']","[198734, 198736]","[379.92, 392.41]",n10xBmqehik_388-17
279,884,KE5oFLeX0T4,657.0699999999998,quickly,cover,105259,quickly,cover,fill,fill,14849.0,653.38,knock,hit,14851.0,661.14,"['knock', 'fill', 'knock', 'start']","['hit', 'fill', 'hit', 'start']","[14848, 14849, 14851, 14852]","[650.04, 653.38, 661.14, 666.88]",KE5oFLeX0T4_657-0699999999998
280,9360,wX80Ad4f8_0,178.555,completely,hold,96366,completely,hold,peel,peel,135612.0,149.5,start,start,135616.0,191.49,[],[],[],[],wX80Ad4f8_0_178-555
281,7831,EEET5t07NRs,278.28,slowly,add,34938,slowly,add,place,put,523991.0,233.52,fill,fill,523995.0,297.11,[],[],[],[],EEET5t07NRs_278-28
282,13790,AgkG78jYfiI,330.24,completely,cover,41718,completely,wrap,cover,cover,599397.0,321.84,sit,sit,599399.0,331.5,"['cover', 'sit', 'open']","['cover', 'sit', 'open']","[599397, 599399, 599401]","[321.84, 331.5, 335.08]",AgkG78jYfiI_330-24
283,14951,-UZmP1OzWRQ,296.5850000000001,finely,cut,75501,thinly,slice,mix,mix,28493.0,286.2,cook,cook,28495.0,310.04,[],[],[],[],-UZmP1OzWRQ_296-5850000000001
284,16779,Q4y4kE3VEFI,166.31,quickly,burn,85159,quickly,burn,cut,cut,78125.0,163.52,stir,mix,78127.0,169.16,"['change', 'cut', 'stir']","['adjust', 'cut', 'mix']","[78124, 78125, 78127]","[157.73, 163.52, 169.16]",Q4y4kE3VEFI_166-31
285,8957,pPrMnpnJLH8,37.665,finely,cut,103832,thinly,slice,add,add,548341.0,34.91,grate,grate,548342.0,39.69,"['stir', 'start', 'stir', 'stick', 'caramelize', 'add', 'grate', 'use']","['mix', 'start', 'mix', 'stick', 'cook', 'add', 'grate', 'use']","[548336, 548337, 548338, 548339, 548340, 548341, 548342, 548343]","[27.74, 28.93, 29.25, 30.54, 34.38, 34.91, 39.69, 43.79]",pPrMnpnJLH8_37-665
286,15142,gTAKzEQ7V8c,50.845,quickly,burn,14133,quickly,burn,set,set,128530.0,47.83,boil,cook,128532.0,57.95,"['toss', 'set', 'boil']","['turn', 'set', 'cook']","[128529, 128530, 128532]","[44.44, 47.83, 57.95]",gTAKzEQ7V8c_50-845
287,3450,4zzDcFf9KgQ,250.465,completely,cover,108098,totally,cover,cut,cut,361217.0,231.77,use,use,361219.0,252.74,"['use', 'dry', 'seal']","['use', 'dry', 'close']","[361219, 361220, 361221]","[252.74, 254.83, 257.22]",4zzDcFf9KgQ_250-465
288,15074,mOkqKzzGJZ0,70.025,completely,cool,14133,completely,cool,cook,cook,126929.0,61.19,make,make,126931.0,126.61,['cook'],['cook'],[126929],[61.19],mOkqKzzGJZ0_70-025
289,12832,eTgL3NTB0EA,111.015,slowly,pour,76407,slowly,pour,stir,mix,280207.0,110.2,whisk,mix,280208.0,114.62,"['add', 'stir', 'whisk', 'cook']","['add', 'mix', 'mix', 'cook']","[280206, 280207, 280208, 280209]","[103.32, 110.2, 114.62, 119.7]",eTgL3NTB0EA_111-015
290,817,fLxPxq4SAA4,185.69,slowly,lower,118780,slowly,lower,shake,shake,73163.0,180.72,turn,turn,73165.0,190.96,"['hold', 'stretch', 'shake', 'turn']","['hold', 'stretch', 'shake', 'turn']","[73161, 73162, 73163, 73165]","[177.3, 179.44, 180.72, 190.96]",fLxPxq4SAA4_185-69
291,17892,EJahs0XT9_g,77.85,completely,cook,105762,thoroughly,cook,boil,cook,350766.0,75.05,use,use,350769.0,88.23,"['add', 'boil']","['add', 'cook']","[350765, 350766]","[68.86, 75.05]",EJahs0XT9_g_77-85
292,9190,PQSPWvTBD0U,132.35000000000002,coarsely,press,96366,coarsely,crush,add,add,135156.0,130.22,use,use,135158.0,143.26,"['cut', 'add']","['cut', 'add']","[135155, 135156]","[128.88, 130.22]",PQSPWvTBD0U_132-35000000000002
293,1959,nCGt_TXMPu0,79.59,finely,cut,51659,fine,chop,add,add,436030.0,40.78,add,add,436032.0,90.36,[],[],[],[],nCGt_TXMPu0_79-59
294,2261,JxDarj1Qg4I,99.1,quickly,mix,16136,quickly,stir,pour,pour,48238.0,98.71,cook,cook,48239.0,108.41,"['pour', 'cook', 'set']","['pour', 'cook', 'set']","[48238, 48239, 48240]","[98.71, 108.41, 108.82]",JxDarj1Qg4I_99-1
295,7740,LCRcb4n4Y58,257.29,completely,spread,34938,completely,brush,remove,take,522023.0,254.81,sprinkle,sprinkle,522025.0,260.86,"['bake', 'remove', 'sprinkle']","['cook', 'take', 'sprinkle']","[522022, 522023, 522025]","[249.77, 254.81, 260.86]",LCRcb4n4Y58_257-29
296,2322,tsTWYytwhic,163.35500000000005,slowly,add,16136,slowly,add,boil,cook,54704.0,161.63,spray,spray,54706.0,165.47,"['boil', 'spray']","['cook', 'spray']","[54704, 54706]","[161.63, 165.47]",tsTWYytwhic_163-35500000000005
297,948,1cstG-SjHgU,45.26000000000001,partially,fill,105259,halfway,fill,pack,fill,16070.0,30.96,turn,turn,16072.0,62.2,[],[],[],[],1cstG-SjHgU_45-26000000000001
298,13773,nR3SbEo1isI,1398.635,quickly,add,41718,quickly,add,blend,mix,593380.0,1388.06,distribute,spread,593382.0,1401.47,['distribute'],['spread'],[593382],[1401.47],nR3SbEo1isI_1398-635
299,6582,j6ZBBk_uJnQ,174.14999999999995,completely,cook,20898,completely,cook,dry,dry,359580.0,156.26,set,set,359583.0,198.21,[],[],[],[],j6ZBBk_uJnQ_174-14999999999995
300,14028,78ZwtScvsEI,139.685,quickly,cook,77194,quickly,heat,put,put,424383.0,133.25,add,add,424385.0,145.16,"['put', 'add']","['put', 'add']","[424383, 424385]","[133.25, 145.16]",78ZwtScvsEI_139-685
301,10856,oJ5Qkd8weyI,316.185,slowly,cook,118831,not fast,bake,set,set,302340.0,307.15,turn,turn,302343.0,318.93,"['set', 'turn', 'open', 'sit', 'cool', 'cool']","['set', 'turn', 'open', 'sit', 'cool', 'cool']","[302340, 302343, 302344, 302345, 302346, 302347]","[307.15, 318.93, 319.38, 323.21, 324.35, 325.89]",oJ5Qkd8weyI_316-185
302,12421,rsHlXn_1aCE,525.6700000000002,partially,cut,29477,not thoroughly,cut,lift,raise,479280.0,523.2,fall,fall,479282.0,530.11,"['brush', 'lift', 'fall']","['spread', 'raise', 'fall']","[479279, 479280, 479282]","[516.36, 523.2, 530.11]",rsHlXn_1aCE_525-6700000000002
303,8093,WkA2ul4OXd4,321.165,completely,mix,34938,fully,incorporate,mix,mix,521268.0,317.99,mix,mix,521270.0,323.53,"['mix', 'mix', 'start', 'turn']","['mix', 'mix', 'start', 'turn']","[521268, 521270, 521272, 521273]","[317.99, 323.53, 328.68, 327.4]",WkA2ul4OXd4_321-165
304,4257,dmt2TFFgJzk,157.79000000000005,slowly,cook,93376,slowly,cook,put,put,329153.0,153.31,toast,cook,329156.0,158.5,"['put', 'toast']","['put', 'cook']","[329153, 329156]","[153.31, 158.5]",dmt2TFFgJzk_157-79000000000005
305,11119,gxqyhiuJXFg,45.48,quickly,mix,118831,vigorously,whisk,incorporate,mix,303623.0,43.43,add,add,303624.0,52.73,"['add', 'scramble', 'incorporate', 'add']","['add', 'mix', 'mix', 'add']","[303621, 303622, 303623, 303624]","[36.65, 40.36, 43.43, 52.73]",gxqyhiuJXFg_45-48
306,1551,hXc5nw2W_vE,234.15,partially,cook,16323,not thoroughly,cook,open,open,472125.0,226.99,sit,sit,472128.0,239.22,"['open', 'sit', 'open', 'close']","['open', 'sit', 'open', 'close']","[472125, 472128, 472129, 472130]","[226.99, 239.22, 241.44, 240.59]",hXc5nw2W_vE_234-15
307,7632,ZsTDMGwuOzw,549.71,partially,dip,118779,barely,coat,bring,carry,288400.0,501.8,line,arrange,288401.0,552.53,"['line', 'put', 'bring']","['arrange', 'put', 'carry']","[288401, 288402, 288403]","[552.53, 553.9, 557.42]",ZsTDMGwuOzw_549-71
308,2955,A6wz49GPnFo,176.675,quickly,cook,26618,quickly,heat,brush,spread,557262.0,170.71,spread,spread,557264.0,187.15,"['use', 'brush']","['use', 'spread']","[557261, 557262]","[169.44, 170.71]",A6wz49GPnFo_176-675
309,10899,o84nLJev9pA,409.14,completely,add,118831,completely,add,stir,mix,303329.0,391.43,straighten,arrange,303331.0,447.63,[],[],[],[],o84nLJev9pA_409-14
310,4087,fyR4vStKNG8,39.095,finely,cut,93376,finely,chop,add,add,328038.0,37.58,add,add,328040.0,42.38,"['release', 'add', 'add', 'add']","['release', 'add', 'add', 'add']","[328037, 328038, 328040, 328041]","[34.09, 37.58, 42.38, 47.96]",fyR4vStKNG8_39-095
311,2364,PG96hlmQWvk,292.065,slowly,cut,16136,slowly,cut,take,take,48281.0,272.27,add,add,48287.0,327.13,[],[],[],[],PG96hlmQWvk_292-065
312,17827,YPdIYfjyk4A,125.945,completely,wash,105762,thoroughly,wash,remove,take,349054.0,113.04,marinate,soak,349056.0,146.09,[],[],[],[],YPdIYfjyk4A_125-945
313,14485,-ckjbEGJlOU,805.515,completely,cover,114508,completely,cover,start,start,462073.0,785.9,fill,fill,462076.0,811.71,['fill'],['fill'],[462076],[811.71],-ckjbEGJlOU_805-515
314,16176,uzv27k7EIZ8,96.33,completely,set,41950,fully,set,line,arrange,70491.0,92.77,pour,pour,70493.0,97.44,"['pour', 'line', 'pour', 'pour']","['pour', 'arrange', 'pour', 'pour']","[70490, 70491, 70493, 70494]","[88.45, 92.77, 97.44, 102.73]",uzv27k7EIZ8_96-33
315,1741,n91o6vyN_TY,191.61,completely,fill,34967,completely,fill,remove,take,371783.0,179.26,use,use,371785.0,195.75,"['use', 'shape', 'line']","['use', 'make', 'arrange']","[371785, 371786, 371787]","[195.75, 197.16, 200.99]",n91o6vyN_TY_191-61
316,14804,vLE9XM8spgI,172.175,completely,melt,75501,completely,melt,whisk,mix,23897.0,170.19,cool,cool,23899.0,176.15,"['add', 'add', 'whisk', 'cool', 'place', 'grab', 'drop']","['add', 'add', 'mix', 'cool', 'put', 'take', 'dip']","[23895, 23896, 23897, 23899, 23900, 23901, 23902]","[164.43, 168.15, 170.19, 176.15, 178.62, 181.78, 182.12]",vLE9XM8spgI_172-175
317,8036,N0MMBstCcs0,875.2650000000001,completely,cool,34938,completely,cool,remove,take,517672.0,870.02,stick,stick,517676.0,947.35,['remove'],['take'],[517672],[870.02],N0MMBstCcs0_875-2650000000001
318,3938,HJQUakDvfY0,128.46499999999997,completely,fill,113764,fully,fill,hang,mount,273504.0,125.1,use,use,273506.0,141.36,"['bring', 'hang']","['carry', 'mount']","[273503, 273504]","[122.53, 125.1]",HJQUakDvfY0_128-46499999999997
319,14231,o4CxFpBmvNE,72.565,completely,dip,114508,completely,submerge,pour,pour,464334.0,66.07,prepare,make,464336.0,102.19,['pour'],['pour'],[464334],[66.07],o4CxFpBmvNE_72-565
320,2725,ke77Yka8nWw,415.675,quickly,cook,81790,quickly,brown,bake,cook,336531.0,412.35,place,put,336533.0,442.33,['bake'],['cook'],[336531],[412.35],ke77Yka8nWw_415-675
321,1262,eMDwyqJy2r4,399.04,slowly,cook,16323,not vigorously,boil,add,add,467792.0,375.01,stop,stop,467794.0,427.7,[],[],[],[],eMDwyqJy2r4_399-04
322,3008,hga0VdO0tIM,367.04,slowly,add,26618,slowly,add,fill,fill,553853.0,364.24,fill,fill,553855.0,378.11,['fill'],['fill'],[553853],[364.24],hga0VdO0tIM_367-04
323,2653,C82yxCX2VSU,607.63,completely,cool,81790,completely,cool,loosen,twist,339134.0,576.17,cut,cut,339138.0,612.95,['cut'],['cut'],[339138],[612.95],C82yxCX2VSU_607-63
324,89,JCDpHgYwawM,38.095,finely,cut,20880,finely,chop,make,make,42714.0,26.58,boil,cook,42717.0,54.49,[],[],[],[],JCDpHgYwawM_38-095
325,17058,DE6rs2kZ2_s,1013.41,completely,cool,85159,completely,cool,lift,raise,77174.0,1009.01,cover,cover,77177.0,1017.04,"['take', 'lift', 'cover']","['take', 'raise', 'cover']","[77173, 77174, 77177]","[1007.48, 1009.01, 1017.04]",DE6rs2kZ2_s_1013-41
326,9566,rFyQOfoLWnE,104.895,quickly,cook,91537,quickly,cook,,,,,,,,,[],[],[],[],rFyQOfoLWnE_104-895
327,2300,Sm54jrtrnUE,338.435,completely,cool,16136,completely,cool,remove,take,56179.0,334.78,assemble,make,56181.0,346.02,"['remove', 'assemble']","['take', 'make']","[56179, 56181]","[334.78, 346.02]",Sm54jrtrnUE_338-435
328,13012,F-pDfar-2IE,134.26,completely,mix,91586,thoroughly,mix,season,sprinkle,173593.0,130.07,cook,cook,173595.0,142.17,"['season', 'cook', 'fry']","['sprinkle', 'cook', 'cook']","[173593, 173595, 173596]","[130.07, 142.17, 144.12]",F-pDfar-2IE_134-26
329,6476,mkAWbpxH9LI,40.145,finely,cut,20898,finely,chop,marinate,soak,357751.0,27.88,use,use,357754.0,52.56,[],[],[],[],mkAWbpxH9LI_40-145
330,13817,qxW0bYrEljw,105.715,quickly,make,41718,quickly,assemble,lay,put,594687.0,103.53,pour,pour,594688.0,113.44,"['lay', 'pour', 'push']","['put', 'pour', 'press']","[594687, 594688, 594689]","[103.53, 113.44, 114.88]",qxW0bYrEljw_105-715
331,4043,QvH1nHjWlu8,192.715,quickly,cut,113764,quick,cut,stick,stick,274978.0,188.54,stick,stick,274980.0,221.93,"['marinate', 'stick']","['soak', 'stick']","[274977, 274978]","[183.29, 188.54]",QvH1nHjWlu8_192-715
332,10217,cY3O-lTXVL4,3150.32,quickly,carry,96127,quickly,bring,,,,,,,,,[],[],[],[],cY3O-lTXVL4_3150-32
333,1228,NE4bDzLCA-4,23.925,finely,cut,16323,finely,chop,grate,grate,470472.0,14.52,wash,wash,470475.0,72.31,['grate'],['grate'],[470472],[14.52],NE4bDzLCA-4_23-925
334,937,Ipxy-GuSIhU,641.595,completely,cover,105259,completely,cover,lay,put,12894.0,622.54,cut,cut,12895.0,649.14,"['cut', 'cut']","['cut', 'cut']","[12895, 12896]","[649.14, 649.85]",Ipxy-GuSIhU_641-595
335,18,M1NO97as9RU,372.49,slowly,shake,53204,not quickly,shake,make,make,194885.0,330.77,,,,,[],[],[],[],M1NO97as9RU_372-49
336,14264,fGE2xOU2wpY,165.345,completely,mix,114508,totally,incorporate,add,add,456106.0,159.1,add,add,456108.0,167.07,"['scrape', 'add', 'add', 'add', 'use']","['scrape', 'add', 'add', 'add', 'use']","[456105, 456106, 456108, 456109, 456110]","[156.29, 159.1, 167.07, 171.08, 173.42]",fGE2xOU2wpY_165-345
337,7836,qBWWUAr7-ng,219.605,completely,cool,34938,completely,cool,dry,dry,523731.0,206.9,crack,separate,523733.0,223.81,['crack'],['separate'],[523733],[223.81],qBWWUAr7-ng_219-605
338,15827,kFkMoQN__Rs,44.05,quickly,cook,91518,quickly,cook,adjust,adjust,154407.0,37.01,burn,burn,154410.0,49.31,"['adjust', 'stick', 'burn', 'turn']","['adjust', 'stick', 'burn', 'turn']","[154407, 154409, 154410, 154411]","[37.01, 49.58, 49.31, 51.81]",kFkMoQN__Rs_44-05
339,14184,5eVyZv3elpM,76.91,slowly,dry,114508,not quickly,dry,push,press,452732.0,72.41,trim,cut,452734.0,97.43,"['cut', 'push']","['cut', 'press']","[452731, 452732]","[68.71, 72.41]",5eVyZv3elpM_76-91
340,5295,6i8_GfuS8y8,74.46000000000002,slowly,add,101028,slowly,add,use,use,109201.0,70.46,whisk,mix,109203.0,77.31,"['use', 'use', 'whisk']","['use', 'use', 'mix']","[109200, 109201, 109203]","[66.26, 70.46, 77.31]",6i8_GfuS8y8_74-46000000000002
341,9222,oYhVH1vIXFM,31.335,quickly,make,96366,quickly,prepare,fill,fill,141004.0,27.13,cook,cook,141006.0,37.08,"['fill', 'cook', 'line']","['fill', 'cook', 'arrange']","[141004, 141006, 141007]","[27.13, 37.08, 39.0]",oYhVH1vIXFM_31-335
342,10945,xiRE4QpDLyc,204.665,completely,cool,118831,completely,cool,fold,fold,302901.0,180.31,touch,touch,302903.0,206.94,['touch'],['touch'],[302903],[206.94],xiRE4QpDLyc_204-665
343,16223,g1Fpg20dFt4,129.71,slowly,pour,41950,slowly,pour,add,add,66603.0,119.62,stop,stop,66606.0,147.19,[],[],[],[],g1Fpg20dFt4_129-71
